name,address,city,lat,long,company,connector,power_supply,charging_speed,,
ישרוטל רויאל גרדן אילת - עמדה אולטרה מהירה,אנטיב 5,אילת,29.551656,34.963367,EV-Edge,CHAdeMO,100,מהיר,,
בית חולים שיבא,דרך שיבא 2,רמת גן,32.048477,34.845612,EV-Edge,type 2,22.08,איטי,,
רמז - אחוזות החוף,רמז 1,תל אביב יפו,32.08816528,34.78784943,EV-Edge,type 2,22.08,איטי,,
אסותא - אחוזות החוף,רחוב זאב ז'בוטינסקי 62,תל אביב יפו,32.08835585,34.77993608,EV-Edge,type 2,22.08,איטי,,
מלון ישרוטל יערות הכרמל - לאורחי המלון בלבד,הבונים 1,בית אורן,32.707239,35.011264,EV-Edge,type 2,22.08,איטי,,
מלון ישרוטל יערות הכרמל - לאורחי המלון בלבד,הבונים 1,בית אורן,32.707239,35.011264,EV-Edge,combo,32,איטי,,
מלון ישרוטל יערות הכרמל - לאורחי המלון בלבד,הבונים 1,בית אורן,32.707239,35.011264,EV-Edge,CHAdeMO,32,איטי,,
ישרוטל מלון קדמא - לאורחי המלון בלבד,שדה בוקר 5,שדה בוקר,30.87437176,34.78867422,EV-Edge,type 2,22.08,איטי,,
מגדל סונול,דרך מנחם בגין 52,תל אביב-יפו,32.06374647,34.78153467,EV-Edge,type 2,22.08,איטי,,
מגדל סונול,דרך מנחם בגין 52,תל אביב-יפו,32.06374647,34.78153467,EV-Edge,type 2,22.08,איטי,,
מגדל סונול,דרך מנחם בגין 52,תל אביב-יפו,32.06374647,34.78153467,EV-Edge,type 2,22.08,איטי,,
מגדל סונול,דרך מנחם בגין 52,תל אביב-יפו,32.06374647,34.78153467,EV-Edge,type 2,22.08,איטי,,
מגדל סונול,דרך מנחם בגין 52,תל אביב-יפו,32.06374647,34.78153467,EV-Edge,type 2,22.08,איטי,,
מגדל סונול,דרך מנחם בגין 52,תל אביב-יפו,32.06374647,34.78153467,EV-Edge,type 2,22.08,איטי,,
מגדל סונול,דרך מנחם בגין 52,תל אביב-יפו,32.06374647,34.78153467,EV-Edge,type 2,22.08,איטי,,
מגדל סונול,דרך מנחם בגין 52,תל אביב-יפו,32.06374647,34.78153467,EV-Edge,type 2,22.08,איטי,,
מגדל סונול,דרך מנחם בגין 52,תל אביב-יפו,32.06374647,34.78153467,EV-Edge,type 2,22.08,איטי,,
מגדל סונול,דרך מנחם בגין 52,תל אביב-יפו,32.06374647,34.78153467,EV-Edge,type 2,22.08,איטי,,
מגדל סונול,דרך מנחם בגין 52,תל אביב-יפו,32.06374647,34.78153467,EV-Edge,type 2,22.08,איטי,,
מגדל סונול,דרך מנחם בגין 52,תל אביב-יפו,32.06374647,34.78153467,EV-Edge,type 2,22.08,איטי,,
מגדל סונול,דרך מנחם בגין 52,תל אביב-יפו,32.06374647,34.78153467,EV-Edge,type 2,22.08,איטי,,
מגדל סונול,דרך מנחם בגין 52,תל אביב-יפו,32.06374647,34.78153467,EV-Edge,type 2,22.08,איטי,,
מגדל סונול,דרך מנחם בגין 52,תל אביב-יפו,32.06374647,34.78153467,EV-Edge,type 2,22.08,איטי,,
מגדל סונול,דרך מנחם בגין 52,תל אביב-יפו,32.06374647,34.78153467,EV-Edge,type 2,22.08,איטי,,
מגדל סונול,דרך מנחם בגין 52,תל אביב-יפו,32.06374647,34.78153467,EV-Edge,type 2,22.08,איטי,,
מגדל סונול,דרך מנחם בגין 52,תל אביב-יפו,32.06374647,34.78153467,EV-Edge,type 2,22.08,איטי,,
מגדל סונול,דרך מנחם בגין 52,תל אביב-יפו,32.06374647,34.78153467,EV-Edge,type 2,22.08,איטי,,
ריץ קרלטון,השונית 3,הרצליה,32.16216341,34.79679613,EV-Edge,type 2,22.08,איטי,,
"גב ים מתמ מערב - +500""",אנדראה סחרוב 9,חיפה,32.7873557,34.95757341,EV-Edge,type 2,22,איטי,,
האוניברסיטה העברית – קמפוס גבעת רם - מדעי המוח - למורשים בלבד,דרך ברודצקי 0,ירושלים,31.77806539,35.19831186,EV-Edge,type 2,22.08,איטי,,
מלון ישרוטל כרמים - לאורחי המלון בלבד,קרית ענבים 1,קרית ענבים,31.81211962,35.11826992,EV-Edge,type 2,22.08,איטי,,
הרצל 9 - בית שמש,הרצל 9,בית שמש,31.7494975,34.9882194,EV-Edge,type 2,22.08,איטי,,
אבא נעמת - בית שמש,אבא נעמת 2,בית שמש,31.74974753,34.98886836,EV-Edge,type 2,22.08,איטי,,
אבא נעמת - בית שמש,אבא נעמת 2,בית שמש,31.74974753,34.98886836,EV-Edge,type 2,22.08,איטי,,
אבא נעמת - בית שמש,אבא נעמת 2,בית שמש,31.74974753,34.98886836,EV-Edge,type 2,22.08,איטי,,
נחל קישון 25 - בית שמש,שדרות נחל הקישון 25,בית שמש,31.713863,34.988792,EV-Edge,type 2,22.08,איטי,,
נחל ערוגות - בית שמש,נחל ערוגות 2,בית שמש,31.713307,34.9878626,EV-Edge,type 2,22.08,איטי,,
דרך מגדיאל 54 - הוד השרון,דרך מגדיאל 54,הוד השרון,32.159264,34.901478,EV-Edge,type 2,22.08,איטי,,
חניון בן גוריון - הרצליה,בן גוריון 17,הרצליה,32.16448593,34.84285736,EV-Edge,type 2,22.08,איטי,,
חניון בן גוריון - הרצליה,בן גוריון 17,הרצליה,32.16448593,34.84285736,EV-Edge,type 2,22.08,איטי,,
חניון בן גוריון - הרצליה,בן גוריון 17,הרצליה,32.16448593,34.84285736,EV-Edge,type 2,22.08,איטי,,
הרב פינטו - פתח תקווה,הרב פינטו 19,פתח תקווה,32.1017682,34.8947959,EV-Edge,type 2,22.08,איטי,,
משה שרת - פתח תקווה,משה שרת 11,פתח תקווה,32.087906,34.872887,EV-Edge,type 2,22.08,איטי,,
בזל מול הקניון - פתח תקווה,בזל 1,פתח תקווה,32.092211,34.866737,EV-Edge,combo,105,מהיר,,
הסיבים 49 - פתח תקווה,הסיבים 49,פתח תקווה,32.0840063,34.8561617,EV-Edge,type 2,22.08,איטי,,
משה שמיר - פתח תקווה,משה שמיר 1,פתח תקווה,32.09877252,34.87400449,EV-Edge,type 2,22.08,איטי,,
מיכל לייב כץ - פתח תקווה,מיכל לייב כץ 20,פתח תקווה,32.07951736,34.88021851,EV-Edge,type 2,22.08,איטי,,
החשמונאים - ראש העין,החשמונאים 7,ראש העין,32.097125,34.9453568,EV-Edge,type 2,22.08,איטי,,
המלאכה - ראש העין,המלאכה 6,ראש העין,32.1094731,34.9657921,EV-Edge,type 2,22.08,איטי,,
ניסים אלוני - ראש העין,ניסים אלוני 9,ראש העין,32.083118,34.978355,EV-Edge,type 2,22.08,איטי,,
יונתן רטוש - ראש העין,יונתן רטוש 12,ראש העין,32.08155519,34.98256437,EV-Edge,type 2,22.08,איטי,,
מעיין 11 - ראש העין,מעיין 11,ראש העין,32.10548432,34.94632201,EV-Edge,type 2,22.08,איטי,,
שי עגנון - ראש העין,"שי עגנון 12""",ראש העין,32.0840915,34.9677014,EV-Edge,type 2,22.08,איטי,,
שי עגנון - ראש העין,"שי עגנון 12""",ראש העין,32.0840915,34.9677014,EV-Edge,type 2,22.08,איטי,,
שי עגנון - ראש העין,"שי עגנון 12""",ראש העין,32.0840915,34.9677014,EV-Edge,type 2,22.08,איטי,,
חיים הרצוג - ראש העין,חיים הרצוג 29,ראש העין,32.081425,34.981049,EV-Edge,type 2,22.08,איטי,,
העליה - אחוזות החוף,צ'לנוב 22,תל אביב יפו,32.057674,34.77454,EV-Edge,type 2,22.08,איטי,,
העליה - אחוזות החוף,צ'לנוב 22,תל אביב יפו,32.057674,34.77454,EV-Edge,type 2,22.08,איטי,,
העליה - אחוזות החוף,צ'לנוב 22,תל אביב יפו,32.057674,34.77454,EV-Edge,combo,50,מהיר,,
העליה - אחוזות החוף,צ'לנוב 22,תל אביב יפו,32.057674,34.77454,EV-Edge,combo,50,מהיר,,
העליה - אחוזות החוף,צ'לנוב 22,תל אביב יפו,32.057674,34.77454,EV-Edge,type 2,22.08,איטי,,
פונדק יטבתה,1 1,קיבוץ יטבתה,29.894052,35.063693,EV-Edge,CHAdeMO,50,מהיר,,
פונדק יטבתה,1 1,קיבוץ יטבתה,29.894052,35.063693,EV-Edge,CHAdeMO,50,מהיר,,
פונדק יטבתה,1 1,קיבוץ יטבתה,29.894052,35.063693,EV-Edge,combo,50,מהיר,,
איקאה ראשון לציון,היוזמה 1,ראשון לציון,31.95164335,34.77036595,EV-Edge,type 2,22.08,איטי,,
איקאה ראשון לציון,היוזמה 1,ראשון לציון,31.95164335,34.77036595,EV-Edge,type 2,22.08,איטי,,
איקאה ראשון לציון,היוזמה 1,ראשון לציון,31.95164335,34.77036595,EV-Edge,type 2,22.08,איטי,,
מלון וורט ירושלים - לאורחי המלון בלבד,העליה 10,ירושלים,31.7853292,35.2030737,EV-Edge,type 2,22.08,איטי,,
חניון מפעל הפיס - אחוזות החוף,ליאונרדו דה וינצ'י 5,תל אביב יפו,32.07285306,34.78459114,EV-Edge,type 2,11.04,איטי,,
חניון מפעל הפיס - אחוזות החוף,ליאונרדו דה וינצ'י 5,תל אביב יפו,32.07285306,34.78459114,EV-Edge,type 2,11.04,איטי,,
חניון מפעל הפיס - אחוזות החוף,ליאונרדו דה וינצ'י 5,תל אביב יפו,32.07285306,34.78459114,EV-Edge,type 2,11.04,איטי,,
חניון מפעל הפיס - אחוזות החוף,ליאונרדו דה וינצ'י 5,תל אביב יפו,32.07285306,34.78459114,EV-Edge,type 2,11.04,איטי,,
חניון מפעל הפיס - אחוזות החוף,ליאונרדו דה וינצ'י 5,תל אביב יפו,32.07285306,34.78459114,EV-Edge,type 2,11.04,איטי,,
חניון מפעל הפיס - אחוזות החוף,ליאונרדו דה וינצ'י 5,תל אביב יפו,32.07285306,34.78459114,EV-Edge,type 2,11.04,איטי,,
חניון מפעל הפיס - אחוזות החוף,ליאונרדו דה וינצ'י 5,תל אביב יפו,32.07285306,34.78459114,EV-Edge,type 2,11.04,איטי,,
חניון מפעל הפיס - אחוזות החוף,ליאונרדו דה וינצ'י 5,תל אביב יפו,32.07285306,34.78459114,EV-Edge,type 2,11.04,איטי,,
חניון מפעל הפיס - אחוזות החוף,ליאונרדו דה וינצ'י 5,תל אביב יפו,32.07285306,34.78459114,EV-Edge,type 2,11.04,איטי,,
חניון מפעל הפיס - אחוזות החוף,ליאונרדו דה וינצ'י 5,תל אביב יפו,32.07285306,34.78459114,EV-Edge,type 2,11.04,איטי,,
חניון מפעל הפיס - אחוזות החוף,ליאונרדו דה וינצ'י 5,תל אביב יפו,32.07285306,34.78459114,EV-Edge,combo,50,מהיר,,
חניון התוכנה - כפר סבא,התוכנה 1,כפר סבא,32.176274,34.925721,EV-Edge,type 2,22.08,איטי,,
חניון התוכנה - כפר סבא,התוכנה 1,כפר סבא,32.176274,34.925721,EV-Edge,type 2,22.08,איטי,,
חניון התוכנה - כפר סבא,התוכנה 1,כפר סבא,32.176274,34.925721,EV-Edge,type 2,22.08,איטי,,
חניון תל ברוך - אחוזות החוף,יצחק ארצי 34,תל אביב יפו,32.1214697,34.7834016,EV-Edge,combo,40,איטי,,
"חכל הרצליה - חניון פארק הרצליה""",בן ציון מיכאלי 20,הרצליה,32.1645458,34.82180466,EV-Edge,type 2,22.08,איטי,,
"חכל הרצליה - חניון פארק הרצליה""",בן ציון מיכאלי 20,הרצליה,32.1645458,34.82180466,EV-Edge,type 2,22.08,איטי,,
"חכל הרצליה - חניון פארק הרצליה""",בן ציון מיכאלי 20,הרצליה,32.1645458,34.82180466,EV-Edge,type 2,22.08,איטי,,
"חכל הרצליה - חניון פארק הרצליה""",בן ציון מיכאלי 20,הרצליה,32.1645458,34.82180466,EV-Edge,type 2,22.08,איטי,,
"חכל הרצליה - חניון פארק הרצליה""",בן ציון מיכאלי 20,הרצליה,32.1645458,34.82180466,EV-Edge,type 2,22.08,איטי,,
ביאליק פינת מרום כנען - צפת,ביאליק פינת מרום כנען 0,צפת,32.9808134,35.5096309,EV-Edge,type 2,13.8,איטי,,
ביאליק פינת מרום כנען - צפת,ביאליק פינת מרום כנען 0,צפת,32.9808134,35.5096309,EV-Edge,type 2,13.8,איטי,,
ביאליק פינת מרום כנען - צפת,ביאליק פינת מרום כנען 0,צפת,32.9808134,35.5096309,EV-Edge,type 2,13.8,איטי,,
יפה נוף - כצנלסון,ברל כצנלסון 92,חיפה,32.7832746,35.0140809,EV-Edge,type 2,22.08,איטי,,
"יפה נוף - אחי אילת""","שדרות אחי אילת 13""",חיפה,32.8218303,35.0686296,EV-Edge,type 2,22.08,איטי,,
יפה נוף - נמל חיפה,דרך העצמאות 69,חיפה,32.82168,34.997002,EV-Edge,combo,50,מהיר,,
יפה נוף - נמל חיפה,דרך העצמאות 69,חיפה,32.82168,34.997002,EV-Edge,CHAdeMO,50,מהיר,,
יפה נוף - בנימין ד'ישראלי 2,בנימין ד'ישראלי 2,חיפה,32.78517597,34.98650463,EV-Edge,type 2,22.08,איטי,,
יפה נוף - בנימין ד'ישראלי 2,בנימין ד'ישראלי 2,חיפה,32.78517597,34.98650463,EV-Edge,type 2,22.08,איטי,,
יפה נוף - בנימין ד'ישראלי 2,בנימין ד'ישראלי 2,חיפה,32.78517597,34.98650463,EV-Edge,type 2,22.08,איטי,,
יפה נוף - מחניים 4,מחניים 4,חיפה,32.80356,34.98606,EV-Edge,type 2,22.08,איטי,,
יפה נוף - חניתה 64,חניתה 64,חיפה,32.79021665,35.01396894,EV-Edge,type 2,22.08,איטי,,
צומת עד הלום,נחל לכיש מחלף כביש 4 1,אשדוד,31.767306,34.665567,EV-Edge,combo,90,מהיר,,
מלון וורט לגון נתניה - לאורחי המלון בלבד,קהילת צפת 5,נתניה,32.3051467,34.84427565,EV-Edge,type 2,22.08,איטי,,
מלון וורט לגון נתניה - לאורחי המלון בלבד,קהילת צפת 5,נתניה,32.3051467,34.84427565,EV-Edge,type 2,22.08,איטי,,
מלון וורט לגון נתניה - לאורחי המלון בלבד,קהילת צפת 5,נתניה,32.3051467,34.84427565,EV-Edge,type 2,22.08,איטי,,
מלון וורט לגון נתניה - לאורחי המלון בלבד,קהילת צפת 5,נתניה,32.3051467,34.84427565,EV-Edge,type 2,22.08,איטי,,
מלון וורט לגון נתניה - לאורחי המלון בלבד,קהילת צפת 5,נתניה,32.3051467,34.84427565,EV-Edge,type 2,22.08,איטי,,
מלון וורט לגון נתניה - לאורחי המלון בלבד,קהילת צפת 5,נתניה,32.3051467,34.84427565,EV-Edge,type 2,22.08,איטי,,
מלון וורט לגון נתניה - לאורחי המלון בלבד,קהילת צפת 5,נתניה,32.3051467,34.84427565,EV-Edge,type 2,22.08,איטי,,
מלון חוף גיא טבריה - לאורחי המלון בלבד,שדרות אליעזר קפלן 1,טבריה,32.77987706,35.54438427,EV-Edge,type 2,22.08,איטי,,
מלון חוף גיא טבריה - לאורחי המלון בלבד,שדרות אליעזר קפלן 1,טבריה,32.77987706,35.54438427,EV-Edge,type 2,22.08,איטי,,
מלון חוף גיא טבריה - לאורחי המלון בלבד,שדרות אליעזר קפלן 1,טבריה,32.77987706,35.54438427,EV-Edge,type 2,22.08,איטי,,
אמות פלטינום,אפעל 25,פתח תקווה,32.0954547,34.84705567,EV-Edge,type 2,22.08,איטי,,
אמות פלטינום,אפעל 25,פתח תקווה,32.0954547,34.84705567,EV-Edge,type 2,22.08,איטי,,
אמות פלטינום,אפעל 25,פתח תקווה,32.0954547,34.84705567,EV-Edge,type 2,22.08,איטי,,
אמות פלטינום,אפעל 25,פתח תקווה,32.0954547,34.84705567,EV-Edge,type 2,22.08,איטי,,
אמות פלטינום,אפעל 25,פתח תקווה,32.0954547,34.84705567,EV-Edge,type 2,22.08,איטי,,
אמות פלטינום,אפעל 25,פתח תקווה,32.0954547,34.84705567,EV-Edge,type 2,22.08,איטי,,
אמות פלטינום,אפעל 25,פתח תקווה,32.0954547,34.84705567,EV-Edge,type 2,22.08,איטי,,
אמות פלטינום,אפעל 25,פתח תקווה,32.0954547,34.84705567,EV-Edge,type 2,22.08,איטי,,
אמות פלטינום,אפעל 25,פתח תקווה,32.0954547,34.84705567,EV-Edge,type 2,22.08,איטי,,
אמות חולון,המלאכה 28,חולון,32.010652,34.796594,EV-Edge,type 2,22.08,איטי,,
אמות חולון,המלאכה 28,חולון,32.010652,34.796594,EV-Edge,type 2,22.08,איטי,,
אמות חולון,המלאכה 28,חולון,32.010652,34.796594,EV-Edge,type 2,22.08,איטי,,
אמות חולון,המלאכה 28,חולון,32.010652,34.796594,EV-Edge,type 2,22.08,איטי,,
אמות חולון,המלאכה 28,חולון,32.010652,34.796594,EV-Edge,type 2,22.08,איטי,,
אמות חולון,המלאכה 28,חולון,32.010652,34.796594,EV-Edge,type 2,22.08,איטי,,
אמות חולון,המלאכה 28,חולון,32.010652,34.796594,EV-Edge,type 2,22.08,איטי,,
אמות חולון,המלאכה 28,חולון,32.010652,34.796594,EV-Edge,type 2,22.08,איטי,,
אמות חולון,המלאכה 28,חולון,32.010652,34.796594,EV-Edge,type 2,22.08,איטי,,
אמות חולון,המלאכה 28,חולון,32.010652,34.796594,EV-Edge,type 2,22.08,איטי,,
